onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.030282472	1	37	331	2	1.360668228	foil	images/331.JPG
14.02779132	1	38	332	1	0.650574056	foil	images/332.JPG
26.02520343	1	39	333	1	0.86899411	foil	images/333.JPG
38.02247644	1	40	273	2	2.326501786	lure	images/273.JPG
50.01988898	1	41	212	2	0.864512605	lure	images/212.JPG
62.03396698	1	42	263	3	0.946208249	lure	images/263.JPG
74.03136154	1	43	127	2	1.251787786	target	images/127.JPG
86.02875011	1	44	173	3	0.893762662	target	images/173.JPG
98.04285423	1	45	167	4	0.807848326	target	images/167.JPG
110.023529	1	46	324	2	1.025852331	foil	images/324.JPG
122.0376365	1	47	195	3	1.107437971	target	images/195.JPG
134.0350268	1	48	123	2	1.204925032	target	images/123.JPG
146.0325181	1	49	145	2	1.430781729	target	images/145.JPG
158.0299165	1	50	191	4	1.160804257	target	images/191.JPG
170.0439453	1	51	214	3	0.970138285	lure	images/214.JPG
182.0247022	1	52	232	0	0	lure	images/232.JPG
194.0388029	1	53	224	3	0.782056347	lure	images/224.JPG
206.0194866	1	54	261	4	0.832822333	lure	images/261.JPG
218.0336263	1	55	293	3	1.177883626	lure	images/293.JPG
230.0308762	1	56	153	3	0.900020075	target	images/153.JPG
242.0282553	1	57	305	2	1.206077297	foil	images/305.JPG
254.0257487	1	58	320	2	0.88005234	foil	images/320.JPG
266.0397501	1	59	157	4	0.977339082	target	images/157.JPG
278.020573	1	60	310	2	1.147827583	foil	images/310.JPG
290.0346433	1	61	315	2	0.973074162	foil	images/315.JPG
302.0319283	1	62	283	2	1.071133504	lure	images/283.JPG
314.0293203	1	63	253	4	1.161143687	lure	images/253.JPG
326.0267088	1	64	244	1	0.987275866	lure	images/244.JPG
338.0408176	1	65	302	1	1.036157223	foil	images/302.JPG
350.0215934	1	66	272	3	1.350924059	lure	images/272.JPG
362.035638	1	67	181	2	2.288175291	target	images/181.JPG
374.0162687	1	68	117	3	1.442974247	target	images/117.JPG
386.0304704	1	69	137	1	2.428088974	target	images/137.JPG
398.028043	1	70	326	2	0.773962245	foil	images/326.JPG
410.0251602	1	71	308	1	0.952190437	foil	images/308.JPG
422.0225625	1	72	317	1	1.546235472	foil	images/317.JPG
