onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.00697990265326	1	1	328	1	1.11498583859066	foil	images/328.JPG
14.0139606613666	1	2	329	1	0.79212628287496	foil	images/329.JPG
26.0278943567828	1	3	330	1	0.785475108074024	foil	images/330.JPG
38.0252525490068	1	4	293	1	1.775396260462	lure	images/293.JPG
50.0226685254602	1	5	193	4	0.749423335131723	target	images/193.JPG
62.0367640166078	1	6	133	4	0.85456060685101	target	images/133.JPG
74.0174221486377	1	7	181	1	1.12603160837898	target	images/181.JPG
86.0314337456948	1	8	137	4	0.706559875776293	target	images/137.JPG
98.0286656687676	1	9	306	1	0.860599697218277	foil	images/306.JPG
110.026002031431	1	10	111	4	0.734629725309787	target	images/111.JPG
122.023429564695	1	11	325	2	1.74115120669012	foil	images/325.JPG
134.037412055652	1	12	252	2	1.16679129505064	lure	images/252.JPG
146.034730440995	1	13	153	4	0.79584630089812	target	images/153.JPG
158.032189220539	1	14	254	4	0.717782422405435	lure	images/254.JPG
170.029523443023	1	15	222	4	0.976437745674048	lure	images/222.JPG
182.026849532936	1	16	316	2	0.977599850011757	foil	images/316.JPG
194.02421928203	1	17	213	2	1.16939029967762	lure	images/213.JPG
206.021546227974	1	18	307	1	1.1056265112129	foil	images/307.JPG
218.018890295207	1	19	322	1	0.831544520158786	foil	images/322.JPG
230.032806013303	1	20	241	4	0.848912308865692	lure	images/241.JPG
242.013471849874	1	21	145	4	0.851532287022565	target	images/145.JPG
254.027707307221	1	22	311	1	0.829485262656817	foil	images/311.JPG
266.041567809327	1	23	282	4	0.910831711429637	lure	images/282.JPG
278.022274308838	1	24	292	4	0.824737542046933	lure	images/292.JPG
290.036314155965	1	25	171	4	0.78601528328727	target	images/171.JPG
302.033721571759	1	26	261	2	1.17595030387747	lure	images/261.JPG
314.031026260112	1	27	191	4	0.829861930018524	target	images/191.JPG
326.028367331106	1	28	223	1	0.967875412141439	lure	images/223.JPG
338.042356242542	1	29	272	4	0.705183755868347	lure	images/272.JPG
350.022970287362	1	30	127	4	0.668761736073066	target	images/127.JPG
362.037000289769	1	31	151	4	0.68515746621415	target	images/151.JPG
374.017615190649	1	32	302	1	0.951847360673128	foil	images/302.JPG
386.031670446886	1	33	234	1	1.21379852321115	lure	images/234.JPG
398.028997820889	1	34	319	2	1.04786072211573	foil	images/319.JPG
410.026356013113	1	35	315	2	0.933115865016589	foil	images/315.JPG
422.023783974408	1	36	163	4	0.702969979203772	target	images/163.JPG
