onset	duration	TrialID	WordID	stim_file
8.024214249	1	2	158	sounds/158.wav
20.02166446	1	3	154	sounds/154.wav
32.0357095	1	4	153	sounds/153.wav
44.01656616	1	5	157	sounds/157.wav
56.03049392	1	6	152	sounds/152.wav
68.02800362	1	7	155	sounds/155.wav
80.02536737	1	8	156	sounds/156.wav
92.02268189	1	9	151	sounds/151.wav
110.0354689	1	11	195	sounds/195.wav
122.01621	1	12	191	sounds/191.wav
134.0302842	1	13	193	sounds/193.wav
146.0277618	1	14	197	sounds/197.wav
158.0251983	1	15	198	sounds/198.wav
170.0224234	1	16	196	sounds/196.wav
182.0366632	1	17	192	sounds/192.wav
194.0173289	1	18	194	sounds/194.wav
212.01343	1	20	162	sounds/162.wav
224.0273937	1	21	161	sounds/161.wav
236.0248152	1	22	163	sounds/163.wav
248.0223348	1	23	164	sounds/164.wav
260.0363755	1	24	166	sounds/166.wav
272.0170631	1	25	168	sounds/168.wav
284.0311959	1	26	165	sounds/165.wav
296.028501	1	27	167	sounds/167.wav
