onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.03254331746757	1	1	328	4	1.04059043591406	foil	images/328.JPG
14.0132426463042	1	2	329	1	1.23734076978326	foil	images/329.JPG
26.0275900592405	1	3	330	1	1.5913069718863	foil	images/330.JPG
38.0417628325849	1	4	253	4	1.1126570900251	lure	images/253.JPG
50.0226166832181	1	5	143	4	1.17172935999588	target	images/143.JPG
62.0202363627031	1	6	127	4	1.15735626476817	target	images/127.JPG
74.0344780502001	1	7	325	1	1.26982587405473	foil	images/325.JPG
86.0152385885012	1	8	317	1	1.329221740918	foil	images/317.JPG
98.0295620312991	1	9	141	4	1.00013012361705	target	images/141.JPG
110.027012207649	1	10	273	1	2.86775245693934	lure	images/273.JPG
122.024770571517	1	11	137	4	0.929565027565332	target	images/137.JPG
134.022250710543	1	12	117	4	0.988215251858492	target	images/117.JPG
146.036376399685	1	13	274	2	2.72101582029245	lure	images/274.JPG
158.017376639387	1	14	264	4	1.91622650070167	lure	images/264.JPG
170.0316577064	1	15	175	4	1.10165308358773	target	images/175.JPG
182.029031263912	1	16	291	4	1.85485095709373	lure	images/291.JPG
194.026560627333	1	17	241	0	0	lure	images/241.JPG
206.024042050474	1	18	282	4	0.902959028182522	lure	images/282.JPG
218.021637331782	1	19	187	4	0.936842105262258	target	images/187.JPG
230.035825086463	1	20	191	4	0.930139454851087	target	images/191.JPG
242.033436205184	1	21	320	1	1.04013971167296	foil	images/320.JPG
254.03115176523	1	22	308	1	1.85967409170371	foil	images/308.JPG
266.028443995479	1	23	234	1	1.55679467862865	lure	images/234.JPG
278.042713933501	1	24	313	1	1.37331866589011	foil	images/313.JPG
290.023641406704	1	25	284	0	0	lure	images/284.JPG
302.03801064959	1	26	302	1	1.04191564222856	foil	images/302.JPG
314.035325565867	1	27	161	4	1.1471150224279	target	images/161.JPG
326.033067664281	1	28	213	1	2.25385448412817	lure	images/213.JPG
338.030397133856	1	29	151	4	1.00013654419126	target	images/151.JPG
350.028016813341	1	30	324	1	1.06548257028408	foil	images/324.JPG
362.025474266342	1	31	312	1	1.06780510564022	foil	images/312.JPG
374.039765606274	1	32	113	4	0.936378539874568	target	images/113.JPG
386.020667397186	1	33	231	4	1.11176463034644	lure	images/231.JPG
398.034813632161	1	34	123	4	1.00009331233014	target	images/123.JPG
410.032374670411	1	35	305	1	1.22792007670432	foil	images/305.JPG
422.03011805294	1	36	222	3	1.87773131185168	lure	images/222.JPG
