onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.017838688	1	37	331	1	1.821550862	foil	images/331.JPG
14.0140598	1	38	332	1	1.504601816	foil	images/332.JPG
26.01053339	1	39	333	1	1.875406634	foil	images/333.JPG
38.02363599	1	40	153	4	0.973766757	target	images/153.JPG
50.01305881	1	41	251	4	0.72758849	lure	images/251.JPG
62.01117039	1	42	306	1	1.184898831	foil	images/306.JPG
74.0118327	1	43	214	4	1.183573519	lure	images/214.JPG
86.01168355	1	44	234	1	1.790912341	lure	images/234.JPG
98.01159734	1	45	177	4	1.414313645	target	images/177.JPG
110.0191749	1	46	307	2	1.606237588	foil	images/307.JPG
122.0124074	1	47	319	1	1.980147686	foil	images/319.JPG
134.011429	1	48	121	1	1.796582378	target	images/121.JPG
146.011352	1	49	185	4	0.988131375	target	images/185.JPG
158.0217366	1	50	327	3	1.936911174	foil	images/327.JPG
170.0119654	1	51	241	0	0	lure	images/241.JPG
182.0147266	1	52	301	1	1.126566282	foil	images/301.JPG
194.027848	1	53	291	4	0.976980827	lure	images/291.JPG
206.0243318	1	54	133	4	0.739692482	target	images/133.JPG
218.0207842	1	55	127	4	0.758509246	target	images/127.JPG
230.01728	1	56	254	4	1.017038163	lure	images/254.JPG
242.0304233	1	57	261	4	0.707509703	lure	images/261.JPG
254.0115802	1	58	211	4	1.037690659	lure	images/211.JPG
266.023403	1	59	323	1	0.961219055	foil	images/323.JPG
278.0115252	1	60	224	1	1.780413844	lure	images/224.JPG
290.016355	1	61	311	1	1.222880279	foil	images/311.JPG
302.0112398	1	62	115	4	0.955559281	target	images/115.JPG
314.0259685	1	63	318	1	2.179896924	foil	images/318.JPG
326.0224379	1	64	223	1	1.678966571	lure	images/223.JPG
338.0188866	1	65	313	1	1.393730596	foil	images/313.JPG
350.0115515	1	66	165	4	1.080357567	target	images/165.JPG
362.011883	1	67	195	4	0.935431915	target	images/195.JPG
374.0249719	1	68	111	4	0.729591168	target	images/111.JPG
386.0117157	1	69	143	4	0.702265928	target	images/143.JPG
398.0179338	1	70	283	1	2.071311303	lure	images/283.JPG
410.0144347	1	71	273	4	1.506244943	lure	images/273.JPG
422.0275483	1	72	157	4	0.70833828	target	images/157.JPG
