onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.01823626371333	1	73	334	2	1.19340755106532	foil	images/334.JPG
14.0153727358556	1	74	335	2	0.90266102636815	foil	images/335.JPG
26.0296634091937	1	75	336	2	0.783676949533401	foil	images/336.JPG
38.0269578247971	1	76	251	3	1.33524634686182	lure	images/251.JPG
50.0240634787187	1	77	183	4	0.795922062388854	target	images/183.JPG
62.0381675304961	1	78	111	4	0.749089470918989	target	images/111.JPG
74.0189964469173	1	79	214	3	1.35651692285319	lure	images/214.JPG
86.0328445361229	1	80	303	3	1.12664797311299	foil	images/303.JPG
98.0303927741479	1	81	163	4	0.858828504628036	target	images/163.JPG
110.027601583541	1	82	324	2	1.12172090748209	foil	images/324.JPG
122.024839927064	1	83	321	2	1.01147679708083	foil	images/321.JPG
134.022326528619	1	84	327	2	1.14203055371763	foil	images/327.JPG
146.036482372176	1	85	147	3	1.22279530827655	target	images/147.JPG
158.033685617149	1	86	241	3	1.025723811239	lure	images/241.JPG
170.014321491559	1	87	224	2	1.53223052553949	lure	images/224.JPG
182.028362622776	1	88	315	3	1.28478961630026	foil	images/315.JPG
194.02583295916	1	89	271	4	1.19013097320567	lure	images/271.JPG
206.022949741862	1	90	165	4	0.88414825455402	target	images/165.JPG
218.037139827909	1	91	193	4	0.925242661498487	target	images/193.JPG
230.034577205894	1	92	261	4	1.73135528762941	lure	images/261.JPG
242.031675155216	1	93	292	2	1.46204498692532	lure	images/292.JPG
254.029240086471	1	94	233	3	1.13579585312982	lure	images/233.JPG
266.043133118947	1	95	318	2	1.28840305461199	foil	images/318.JPG
278.023760860757	1	96	121	4	1.04498135708855	target	images/121.JPG
290.037848647364	1	97	143	4	0.760452411719598	target	images/143.JPG
302.018477673235	1	98	304	1	1.93573883941281	foil	images/304.JPG
314.032624100102	1	99	263	4	0.780227447161451	lure	images/263.JPG
326.029889409605	1	100	113	4	0.86232851468958	target	images/113.JPG
338.027317370899	1	101	243	2	1.27793384267716	lure	images/243.JPG
350.308700287918	1	102	307	2	1.74674685686477	foil	images/307.JPG
362.038566027419	1	103	135	4	0.939528198476182	target	images/135.JPG
374.019237856439	1	104	281	3	1.41081865652814	lure	images/281.JPG
386.033398408326	1	105	211	3	1.10909142275341	lure	images/211.JPG
398.03065173293	1	106	173	4	0.70634928450454	target	images/173.JPG
410.027999652433	1	107	157	4	0.843388139852323	target	images/157.JPG
422.025211458036	1	108	312	2	1.11409938623547	foil	images/312.JPG
