onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.006585258	1	73	334	1	1.200327101	foil	images/334.JPG
14.00952112	1	74	335	1	0.948652965	foil	images/335.JPG
26.02356568	1	75	336	2	2.125836854	foil	images/336.JPG
38.03762907	1	76	167	4	1.079202441	target	images/167.JPG
50.01825895	1	77	264	4	1.049875892	lure	images/264.JPG
62.03231335	1	78	123	1	1.275658429	target	images/123.JPG
74.02967069	1	79	212	1	1.109042199	lure	images/212.JPG
86.02698864	1	80	302	1	0.695077514	foil	images/302.JPG
98.02433785	1	81	224	4	0.881008219	lure	images/224.JPG
110.0383773	1	82	187	4	0.786299924	target	images/187.JPG
122.0191582	1	83	304	1	0.692860741	foil	images/304.JPG
134.0331133	1	84	191	4	1.206939325	target	images/191.JPG
146.0304065	1	85	313	1	0.872220741	foil	images/313.JPG
158.0279093	1	86	133	1	1.737980353	target	images/133.JPG
170.0250912	1	87	163	4	1.332141838	target	images/163.JPG
182.0227053	1	88	141	4	0.845862159	target	images/141.JPG
194.019772	1	89	243	1	0.984093937	lure	images/243.JPG
206.0338076	1	90	291	4	0.87336872	lure	images/291.JPG
218.0144246	1	91	321	4	1.300069041	foil	images/321.JPG
230.0286297	1	92	307	1	1.661173173	foil	images/307.JPG
242.0425471	1	93	232	1	0.950572256	lure	images/232.JPG
254.0231732	1	94	327	1	2.08919397	foil	images/327.JPG
266.0206735	1	95	177	1	0.859090888	target	images/177.JPG
278.0345558	1	96	117	1	1.22133187	target	images/117.JPG
290.0153381	1	97	251	1	1.159908983	lure	images/251.JPG
302.0292401	1	98	274	4	0.905185126	lure	images/274.JPG
314.0265919	1	99	271	4	0.946388252	lure	images/271.JPG
326.0239218	1	100	282	4	0.884909294	lure	images/282.JPG
338.0379681	1	101	115	4	0.950262362	target	images/115.JPG
350.0187884	1	102	214	4	0.856616868	lure	images/214.JPG
362.0326519	1	103	153	4	0.665636253	target	images/153.JPG
374.0300983	1	104	171	4	0.612284749	target	images/171.JPG
386.0273349	1	105	311	1	1.702182402	foil	images/311.JPG
398.0247192	1	106	318	1	1.383466187	foil	images/318.JPG
410.038718	1	107	292	4	1.057895483	lure	images/292.JPG
422.0194382	1	108	323	1	1.035970875	foil	images/323.JPG
