onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.026382451	1	37	331	1	1.644725522	foil	images/331.JPG
14.02374147	1	38	332	2	1.502836169	foil	images/332.JPG
26.03804473	1	39	333	2	1.328027394	foil	images/333.JPG
38.03553986	1	40	312	1	0.994006635	foil	images/312.JPG
50.03291857	1	41	222	4	1.300320171	lure	images/222.JPG
62.03036319	1	42	241	4	1.742397432	lure	images/241.JPG
74.02799315	1	43	321	2	1.727870733	foil	images/321.JPG
86.04216501	1	44	264	4	1.105460888	lure	images/264.JPG
98.03968154	1	45	309	2	1.65113023	foil	images/309.JPG
110.0371758	1	46	173	4	1.077455324	target	images/173.JPG
122.0346564	1	47	141	2	1.623084858	target	images/141.JPG
134.0320852	1	48	273	4	0.89715313	lure	images/273.JPG
146.0296368	1	49	185	4	1.54703863	target	images/185.JPG
158.0438502	1	50	284	2	1.924251685	lure	images/284.JPG
170.0413312	1	51	147	4	1.094295131	target	images/147.JPG
182.0388225	1	52	323	1	1.224257678	foil	images/323.JPG
194.0363185	1	53	223	3	1.43428657	lure	images/223.JPG
206.033802	1	54	326	3	1.292507651	foil	images/326.JPG
218.0312865	1	55	193	4	1.510238202	target	images/193.JPG
230.0287923	1	56	304	2	1.624082611	foil	images/304.JPG
242.0262476	1	57	293	2	2.018110647	lure	images/293.JPG
254.0404148	1	58	195	4	1.036142108	target	images/195.JPG
266.0379604	1	59	153	2	1.917320064	target	images/153.JPG
278.035435	1	60	212	3	1.647324987	lure	images/212.JPG
290.03294	1	61	303	2	1.4813603	foil	images/303.JPG
302.0304094	1	62	167	4	0.827307009	target	images/167.JPG
314.0279123	1	63	291	3	2.14129909	lure	images/291.JPG
326.0421008	1	64	127	4	1.054539968	target	images/127.JPG
338.0396225	1	65	317	2	1.392445158	foil	images/317.JPG
350.037133	1	66	251	1	1.634384163	lure	images/251.JPG
362.0345729	1	67	115	4	0.876465276	target	images/115.JPG
374.0320929	1	68	234	2	1.686480043	lure	images/234.JPG
386.0295619	1	69	117	4	0.816702408	target	images/117.JPG
398.0270489	1	70	314	2	1.474422686	foil	images/314.JPG
410.0412439	1	71	135	4	1.299626752	target	images/135.JPG
422.0387347	1	72	244	2	1.126024612	lure	images/244.JPG
