onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.007115707	1	1	328	1	1.584040167	foil	images/328.JPG
14.01840308	1	2	329	1	1.260235678	foil	images/329.JPG
26.01582885	1	3	330	1	0.743034106	foil	images/330.JPG
38.03025032	1	4	320	1	0.98337414	foil	images/320.JPG
50.02773516	1	5	309	1	0.969500565	foil	images/309.JPG
62.02525639	1	6	252	1	1.227991987	lure	images/252.JPG
74.03954816	1	7	271	3	1.388668116	lure	images/271.JPG
86.0203545	1	8	115	4	1.15206186	target	images/115.JPG
98.03457864	1	9	293	2	1.272722409	lure	images/293.JPG
110.0153516	1	10	316	1	1.268204037	foil	images/316.JPG
122.0296339	1	11	151	4	0.980581618	target	images/151.JPG
134.0271937	1	12	177	2	1.310528884	target	images/177.JPG
146.0247393	1	13	294	1	1.688922371	lure	images/294.JPG
158.0222272	1	14	213	1	1.234606462	lure	images/213.JPG
170.0364534	1	15	175	1	1.05183928	target	images/175.JPG
182.0172731	1	16	214	1	1.198499298	lure	images/214.JPG
194.0315721	1	17	243	4	1.287789354	lure	images/243.JPG
206.0292098	1	18	302	1	0.961611821	foil	images/302.JPG
218.0267849	1	19	233	1	1.643509229	lure	images/233.JPG
230.0243438	1	20	315	1	1.293564873	foil	images/315.JPG
242.0384293	1	21	133	4	0.990948704	target	images/133.JPG
254.0193426	1	22	181	4	1.08960766	target	images/181.JPG
266.0335595	1	23	241	3	1.572048677	lure	images/241.JPG
278.0142571	1	24	310	1	1.40571003	foil	images/310.JPG
290.0287881	1	25	223	0	0	lure	images/223.JPG
302.0260876	1	26	193	4	0.896837654	target	images/193.JPG
314.0237219	1	27	153	4	0.906530579	target	images/153.JPG
326.0211793	1	28	326	1	0.901379567	foil	images/326.JPG
338.0355905	1	29	281	1	1.086725679	lure	images/281.JPG
350.01642	1	30	145	4	0.952619166	target	images/145.JPG
362.0306801	1	31	263	2	1.361812571	lure	images/263.JPG
374.0281632	1	32	324	1	0.979817998	foil	images/324.JPG
386.0258013	1	33	306	1	0.853733777	foil	images/306.JPG
398.0231599	1	34	161	1	1.176777643	target	images/161.JPG
410.0374337	1	35	121	1	1.065976098	target	images/121.JPG
422.0183051	1	36	113	4	0.836394377	target	images/113.JPG
