onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.02895635722416	1	73	334	1	2.1701811457724	foil	images/334.JPG
14.0264891449515	1	74	335	2	1.48121511488534	foil	images/335.JPG
26.0240274971757	1	75	336	0	0	foil	images/336.JPG
38.0382897305071	1	76	181	4	1.03506446255506	target	images/181.JPG
50.0192279046678	1	77	175	4	1.56647733109548	target	images/175.JPG
62.0333767078728	1	78	233	4	1.61573083244821	lure	images/233.JPG
74.0310186453453	1	79	274	0	0	lure	images/274.JPG
86.0284499880154	1	80	292	4	1.4517780707456	lure	images/292.JPG
98.0260936376408	1	81	326	1	2.36571713522517	foil	images/326.JPG
110.02366666096	1	82	167	4	1.47074315994996	target	images/167.JPG
122.021249957196	1	83	309	1	1.46657363969462	foil	images/309.JPG
134.035448412835	1	84	314	2	1.49959807211599	foil	images/314.JPG
146.016256035339	1	85	302	1	1.82960868746341	foil	images/302.JPG
158.030541810774	1	86	282	0	0	lure	images/282.JPG
170.028105417252	1	87	316	1	1.08013089408541	foil	images/316.JPG
182.025478974763	1	88	242	1	2.29142596651036	lure	images/242.JPG
194.02303830086	1	89	193	2	1.34961519364424	target	images/193.JPG
206.037305242612	1	90	111	4	1.49323314385492	target	images/111.JPG
218.018116289422	1	91	252	4	2.06459439098762	lure	images/252.JPG
230.032478683697	1	92	224	0	0	lure	images/224.JPG
242.030004622813	1	93	141	4	0.911191059138218	target	images/141.JPG
254.027554960107	1	94	137	4	2.10980721158739	target	images/137.JPG
266.024988442969	1	95	153	4	0.995197839262801	target	images/153.JPG
278.02262353183	1	96	221	3	1.70519509981841	lure	images/221.JPG
290.020172585008	1	97	306	1	1.81250941684084	foil	images/306.JPG
302.034433106188	1	98	133	4	1.2610498065269	target	images/133.JPG
314.015150412629	1	99	125	4	1.30371365955489	target	images/125.JPG
326.029391672089	1	100	171	4	1.65695519295969	target	images/171.JPG
338.027033609561	1	101	241	0	0	lure	images/241.JPG
350.024574101976	1	102	321	4	2.28484744717935	foil	images/321.JPG
362.022129147691	1	103	261	4	1.99897955689448	lure	images/261.JPG
374.03640165394	1	104	283	3	1.85553110981709	lure	images/283.JPG
386.017112967847	1	105	323	2	2.56294515974423	foil	images/323.JPG
398.031269047701	1	106	212	4	1.39631202273722	lure	images/212.JPG
410.045714909427	1	107	145	4	1.58067835496331	target	images/145.JPG
422.026528096429	1	108	310	2	2.34407766325421	foil	images/310.JPG
