onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.029754093	1	73	334	1	1.481207919	foil	images/334.JPG
14.0272779	1	74	335	1	2.243186303	foil	images/335.JPG
26.02470754	1	75	336	2	1.661265704	foil	images/336.JPG
38.03903178	1	76	314	3	1.510331514	foil	images/314.JPG
50.03652263	1	77	302	2	1.704280364	foil	images/302.JPG
62.03396554	1	78	161	2	2.194291279	target	images/161.JPG
74.03146067	1	79	261	4	2.236256822	lure	images/261.JPG
86.02890872	1	80	233	3	1.359250508	lure	images/233.JPG
98.02643553	1	81	282	3	2.456188764	lure	images/282.JPG
110.0405496	1	82	323	1	1.393581166	foil	images/323.JPG
122.0380884	1	83	308	2	1.283536009	foil	images/308.JPG
134.0354842	1	84	321	1	1.325584163	foil	images/321.JPG
146.0331424	1	85	251	1	1.127961477	lure	images/251.JPG
158.0304972	1	86	294	3	1.353454468	lure	images/294.JPG
170.0446652	1	87	224	3	1.394764687	lure	images/224.JPG
182.0423666	1	88	214	3	1.16459069	lure	images/214.JPG
194.0397496	1	89	244	2	1.0706397	lure	images/244.JPG
206.0372828	1	90	141	2	1.608558159	target	images/141.JPG
218.0348533	1	91	117	4	1.13969695	target	images/117.JPG
230.0322744	1	92	234	2	1.316465276	lure	images/234.JPG
242.0297211	1	93	304	2	1.04651557	foil	images/304.JPG
254.0438018	1	94	193	1	0.743902836	target	images/193.JPG
266.0247016	1	95	327	3	2.09040428	foil	images/327.JPG
278.0389243	1	96	271	4	1.316408347	lure	images/271.JPG
290.0364803	1	97	181	4	1.861562761	target	images/181.JPG
302.0339955	1	98	254	2	1.543541573	lure	images/254.JPG
314.0313631	1	99	153	4	0.881738256	target	images/153.JPG
326.0288514	1	100	131	2	2.259551846	target	images/131.JPG
338.042932	1	101	137	4	1.036124559	target	images/137.JPG
350.0404203	1	102	115	4	0.918993258	target	images/115.JPG
362.0380619	1	103	121	4	1.393065383	target	images/121.JPG
374.0355039	1	104	318	4	1.50679679	foil	images/318.JPG
386.0330209	1	105	155	4	0.956870198	target	images/155.JPG
398.0305776	1	106	312	1	1.039522311	foil	images/312.JPG
410.0447071	1	107	175	4	1.097000321	target	images/175.JPG
422.0420644	1	108	284	4	0.810163296	lure	images/284.JPG
