onset	duration	TrialID	WordID	stim_file
8.026155163	1	2	158	sounds/158.wav
20.02353472	1	3	152	sounds/152.wav
32.02101744	1	4	153	sounds/153.wav
44.1523099	1	5	151	sounds/151.wav
56.03275891	1	6	156	sounds/156.wav
68.01354864	1	7	155	sounds/155.wav
80.02774361	1	8	154	sounds/154.wav
92.02521562	1	9	157	sounds/157.wav
110.0382476	1	11	128	sounds/128.wav
122.0190361	1	12	123	sounds/123.wav
134.0331026	1	13	126	sounds/126.wav
146.0308071	1	14	127	sounds/127.wav
158.0281087	1	15	125	sounds/125.wav
170.0256077	1	16	121	sounds/121.wav
182.0230485	1	17	122	sounds/122.wav
194.020547	1	18	124	sounds/124.wav
212.0168394	1	20	165	sounds/165.wav
224.0310986	1	21	162	sounds/162.wav
236.028467	1	22	161	sounds/161.wav
248.0259527	1	23	167	sounds/167.wav
260.0235125	1	24	166	sounds/166.wav
272.0209293	1	25	168	sounds/168.wav
284.018418	1	26	163	sounds/163.wav
296.0328599	1	27	164	sounds/164.wav
