onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.016227942	1	37	331	3	2.174471029	foil	images/331.JPG
14.03029176	1	38	332	1	1.191779321	foil	images/332.JPG
26.02743208	1	39	333	1	1.036137807	foil	images/333.JPG
38.02478985	1	40	195	4	0.819926901	target	images/195.JPG
50.03884168	1	41	161	4	0.701287389	target	images/161.JPG
62.01945102	1	42	319	1	0.975856051	foil	images/319.JPG
74.01692392	1	43	325	1	1.025742217	foil	images/325.JPG
86.03089657	1	44	261	4	1.307037815	lure	images/261.JPG
98.02819441	1	45	131	1	1.245959922	target	images/131.JPG
110.0255428	1	46	197	4	2.374946229	target	images/197.JPG
122.0395899	1	47	294	3	1.440952472	lure	images/294.JPG
134.0202223	1	48	309	1	1.09904639	foil	images/309.JPG
146.0344013	1	49	143	1	1.324147073	target	images/143.JPG
158.0316204	1	50	314	1	1.158538856	foil	images/314.JPG
170.0289537	1	51	183	4	1.272646803	target	images/183.JPG
182.0264279	1	52	252	4	0.970805713	lure	images/252.JPG
194.0403304	1	53	284	1	1.036101425	lure	images/284.JPG
206.0209915	1	54	317	1	0.85412958	foil	images/317.JPG
218.034992	1	55	213	1	0.960110501	lure	images/213.JPG
230.0156484	1	56	223	1	1.042074598	lure	images/223.JPG
242.0296929	1	57	173	4	0.979332948	target	images/173.JPG
254.0270421	1	58	312	1	1.237989983	foil	images/312.JPG
266.0243918	1	59	127	1	1.215285075	target	images/127.JPG
278.0217277	1	60	272	4	1.241244303	lure	images/272.JPG
290.0357736	1	61	306	1	0.986528578	foil	images/306.JPG
302.0164141	1	62	185	4	1.109214268	target	images/185.JPG
314.0304501	1	63	262	1	1.2953149	lure	images/262.JPG
326.0277951	1	64	301	1	0.896432318	foil	images/301.JPG
338.0251143	1	65	324	1	0.899185414	foil	images/324.JPG
350.022523	1	66	242	1	0.892334777	lure	images/242.JPG
362.0365222	1	67	125	4	1.286410142	target	images/125.JPG
374.0171508	1	68	151	4	0.992321979	target	images/151.JPG
386.0312047	1	69	283	4	1.050163529	lure	images/283.JPG
398.0118552	1	70	244	1	0.789734017	lure	images/244.JPG
410.0258809	1	71	231	4	1.125593733	lure	images/231.JPG
422.0232785	1	72	113	1	1.407530094	target	images/113.JPG
