onset	duration	TrialID	WordID	stim_file
8.03075916874514	1	2	174	images/174.JPG
20.0280873988067	1	3	178	images/178.JPG
32.0254160569002	1	4	172	images/172.JPG
44.0227609801732	1	5	177	images/177.JPG
56.0368205167269	1	6	175	images/175.JPG
68.034152599068	1	7	173	images/173.JPG
80.031490673844	1	8	176	images/176.JPG
92.0456302522089	1	9	171	images/171.JPG
110.024839071019	1	11	182	images/182.JPG
122.022268744444	1	12	187	images/187.JPG
134.03622598157	1	13	185	images/185.JPG
146.016860999905	1	14	181	images/181.JPG
158.031013847232	1	15	184	images/184.JPG
170.028257755173	1	16	186	images/186.JPG
182.025594973888	1	17	183	images/183.JPG
194.022957018404	1	18	188	images/188.JPG
212.035647283565	1	20	193	images/193.JPG
224.033035009945	1	21	194	images/194.JPG
236.030331137676	1	22	196	images/196.JPG
248.027681625354	1	23	197	images/197.JPG
260.041717192167	1	24	198	images/198.JPG
272.022350498377	1	25	191	images/191.JPG
284.03640147431	1	26	192	images/192.JPG
296.01703092824	1	27	195	images/195.JPG
