onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.029335537	1	1	328	2	1.641582191	foil	images/328.JPG
14.02675365	1	2	329	3	1.363467291	foil	images/329.JPG
26.02397445	1	3	330	3	1.08557882	foil	images/330.JPG
38.02136817	1	4	185	4	1.831450781	target	images/185.JPG
50.03533825	1	5	141	3	1.592830308	target	images/141.JPG
62.03265064	1	6	291	4	1.082841133	lure	images/291.JPG
74.0301535	1	7	273	2	1.516615524	lure	images/273.JPG
86.02744107	1	8	221	3	1.806645097	lure	images/221.JPG
98.024783	1	9	131	3	1.328729574	target	images/131.JPG
110.0221189	1	10	310	2	1.266696315	foil	images/310.JPG
122.0362315	1	11	318	2	1.059810065	foil	images/318.JPG
134.0335619	1	12	133	4	1.0192263	target	images/133.JPG
146.0308349	1	13	322	3	1.239908418	foil	images/322.JPG
158.0281585	1	14	244	2	1.401834712	lure	images/244.JPG
170.0255051	1	15	254	2	1.571788301	lure	images/254.JPG
182.0396014	1	16	231	3	1.149021585	lure	images/231.JPG
194.020111	1	17	284	2	2.088316079	lure	images/284.JPG
206.0341552	1	18	175	4	0.929163854	target	images/175.JPG
218.0315352	1	19	272	3	1.451006494	lure	images/272.JPG
230.0289396	1	20	165	3	1.8610273	target	images/165.JPG
242.0262965	1	21	253	4	0.870977739	lure	images/253.JPG
254.0403625	1	22	125	3	1.665030589	target	images/125.JPG
266.0209594	1	23	319	2	1.274883693	foil	images/319.JPG
278.0350159	1	24	161	4	0.828150234	target	images/161.JPG
290.032241	1	25	305	2	1.230192969	foil	images/305.JPG
302.0296994	1	26	224	3	1.080195901	lure	images/224.JPG
314.0270207	1	27	212	2	1.066164615	lure	images/212.JPG
326.0243841	1	28	191	4	1.236062559	target	images/191.JPG
338.0216057	1	29	301	2	0.982119002	foil	images/301.JPG
350.0356927	1	30	262	3	1.543326803	lure	images/262.JPG
362.0162874	1	31	113	4	1.338967649	target	images/113.JPG
374.0303602	1	32	307	1	1.331369669	foil	images/307.JPG
386.0276281	1	33	326	4	1.036159209	foil	images/326.JPG
398.0251027	1	34	155	4	0.935154149	target	images/155.JPG
410.0223805	1	35	181	4	0.801253617	target	images/181.JPG
422.0362936	1	36	315	1	1.250594642	foil	images/315.JPG
