onset	duration	TrialID	WordID	stim_file
8.031899872	1	2	112	sounds/112.wav
20.02923452	1	3	115	sounds/115.wav
32.02664451	1	4	111	sounds/111.wav
44.02390939	1	5	114	sounds/114.wav
56.02125774	1	6	113	sounds/113.wav
68.0353665	1	7	116	sounds/116.wav
80.01593174	1	8	118	sounds/118.wav
92.03017277	1	9	117	sounds/117.wav
110.0259909	1	11	144	sounds/144.wav
122.0234865	1	12	143	sounds/143.wav
134.0207047	1	13	147	sounds/147.wav
146.0180578	1	14	145	sounds/145.wav
158.0320698	1	15	141	sounds/141.wav
170.0295496	1	16	148	sounds/148.wav
182.0267836	1	17	146	sounds/146.wav
194.0241174	1	18	142	sounds/142.wav
212.0202142	1	20	197	sounds/197.wav
224.0175583	1	21	198	sounds/198.wav
236.031486	1	22	191	sounds/191.wav
248.0288827	1	23	192	sounds/192.wav
260.0261839	1	24	195	sounds/195.wav
272.0234814	1	25	193	sounds/193.wav
284.0208425	1	26	194	sounds/194.wav
296.0181913	1	27	196	sounds/196.wav
