onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.033117219	1	1	328	1	1.613647372	foil	images/328.JPG
14.03040202	1	2	329	1	0.807123649	foil	images/329.JPG
26.02769409	1	3	330	1	0.721140495	foil	images/330.JPG
38.04169891	1	4	284	2	1.834371221	lure	images/284.JPG
50.03898914	1	5	254	4	1.708824594	lure	images/254.JPG
62.0362878	1	6	314	1	1.182301164	foil	images/314.JPG
74.03355317	1	7	307	1	0.984999331	foil	images/307.JPG
86.03086223	1	8	291	4	1.78618309	lure	images/291.JPG
98.02814917	1	9	143	4	0.980271879	target	images/143.JPG
110.042145	1	10	195	4	1.173450375	target	images/195.JPG
122.0394201	1	11	242	2	2.159485066	lure	images/242.JPG
134.036708	1	12	123	4	0.96145657	target	images/123.JPG
146.0340133	1	13	320	1	0.899399048	foil	images/320.JPG
158.031309	1	14	197	4	1.221368249	target	images/197.JPG
170.0285748	1	15	326	1	0.976055232	foil	images/326.JPG
182.0425841	1	16	311	1	0.960576454	foil	images/311.JPG
194.0398764	1	17	161	4	1.386566133	target	images/161.JPG
206.037147	1	18	318	2	1.908493257	foil	images/318.JPG
218.0344546	1	19	181	4	0.806996096	target	images/181.JPG
230.0317405	1	20	135	4	1.832420177	target	images/135.JPG
242.0457262	1	21	305	2	1.906403406	foil	images/305.JPG
254.0430297	1	22	221	2	1.971670929	lure	images/221.JPG
266.0403043	1	23	211	3	1.565694401	lure	images/211.JPG
278.0376041	1	24	262	1	1.583726545	lure	images/262.JPG
290.0349001	1	25	272	3	1.138412758	lure	images/272.JPG
302.0321289	1	26	121	4	2.596316509	target	images/121.JPG
314.0461817	1	27	173	4	0.924913871	target	images/173.JPG
326.0434739	1	28	115	4	1.13485806	target	images/115.JPG
338.0407608	1	29	223	2	1.808768137	lure	images/223.JPG
350.0380521	1	30	253	4	1.387511306	lure	images/253.JPG
362.0353371	1	31	232	2	1.621648007	lure	images/232.JPG
374.0326071	1	32	157	4	1.036181955	target	images/157.JPG
386.0299187	1	33	141	4	1.036302103	target	images/141.JPG
398.0439134	1	34	233	2	2.626498522	lure	images/233.JPG
410.0411863	1	35	301	1	1.07639971	foil	images/301.JPG
422.0384832	1	36	324	1	0.96595845	foil	images/324.JPG
