onset	duration	TrialID	WordID	stim_file
8.024708078	1	2	114	sounds/114.wav
20.02225071	1	3	116	sounds/116.wav
32.01978778	1	4	117	sounds/117.wav
44.01732827	1	5	115	sounds/115.wav
56.03158023	1	6	111	sounds/111.wav
68.01240754	1	7	112	sounds/112.wav
80.0266655	1	8	118	sounds/118.wav
92.04099279	1	9	113	sounds/113.wav
110.0205553	1	11	193	sounds/193.wav
122.0180499	1	12	191	sounds/191.wav
134.032325	1	13	194	sounds/194.wav
146.0131344	1	14	196	sounds/196.wav
158.0273863	1	15	198	sounds/198.wav
170.0249623	1	16	195	sounds/195.wav
182.0224767	1	17	197	sounds/197.wav
194.0200086	1	18	192	sounds/192.wav
212.0330231	1	20	186	sounds/186.wav
224.0305705	1	21	183	sounds/183.wav
236.0281234	1	22	187	sounds/187.wav
248.0256498	1	23	184	sounds/184.wav
260.0399223	1	24	188	sounds/188.wav
272.0207265	1	25	185	sounds/185.wav
284.0349797	1	26	182	sounds/182.wav
296.0158066	1	27	181	sounds/181.wav
