onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.023111966	1	73	334	1	1.087931707	foil	images/334.JPG
14.03716722	1	74	335	2	1.241084648	foil	images/335.JPG
26.01780609	1	75	336	4	1.115865442	foil	images/336.JPG
38.03186991	1	76	193	2	1.484981032	target	images/193.JPG
50.02920841	1	77	264	4	1.047154043	lure	images/264.JPG
62.02653878	1	78	318	1	0.961000377	foil	images/318.JPG
74.02388756	1	79	171	2	1.402923195	target	images/171.JPG
86.02121194	1	80	324	1	1.045091361	foil	images/324.JPG
98.01857184	1	81	308	1	1.254876237	foil	images/308.JPG
110.0326177	1	82	303	1	0.904204078	foil	images/303.JPG
122.0132069	1	83	185	2	1.667157048	target	images/185.JPG
134.0272913	1	84	147	4	0.964424198	target	images/147.JPG
146.0413431	1	85	314	1	0.957461416	foil	images/314.JPG
158.0219747	1	86	241	4	1.424023415	lure	images/241.JPG
170.0360231	1	87	283	3	1.25731687	lure	images/283.JPG
182.0333492	1	88	320	1	1.083393721	foil	images/320.JPG
194.030698	1	89	306	1	0.917282996	foil	images/306.JPG
206.028081	1	90	163	2	1.70316773	target	images/163.JPG
218.025375	1	91	325	2	0.985227364	foil	images/325.JPG
230.0227272	1	92	177	3	1.611168443	target	images/177.JPG
242.0367799	1	93	232	3	1.444432792	lure	images/232.JPG
254.0174465	1	94	271	4	1.279086102	lure	images/271.JPG
266.031459	1	95	284	3	2.040354341	lure	images/284.JPG
278.0287949	1	96	310	1	1.122343265	foil	images/310.JPG
290.0261347	1	97	212	3	1.292353781	lure	images/212.JPG
302.0234809	1	98	253	4	0.870318143	lure	images/253.JPG
314.0375255	1	99	233	4	0.823626373	lure	images/233.JPG
326.0181562	1	100	153	1	0.034418834	target	images/153.JPG
338.0322029	1	101	115	1	0.883577261	target	images/115.JPG
350.0295508	1	102	293	4	1.069851674	lure	images/293.JPG
362.0268863	1	103	123	1	0.959500556	target	images/123.JPG
374.02423	1	104	167	2	1.209438599	target	images/167.JPG
386.0382882	1	105	131	4	1.178718809	target	images/131.JPG
398.0189121	1	106	125	4	0.997405276	target	images/125.JPG
410.032958	1	107	274	4	0.958676168	lure	images/274.JPG
422.0135887	1	108	223	4	1.057361728	lure	images/223.JPG
