onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.00658226176165	1	73	334	1	1.64774113020394	foil	images/334.JPG
14.0173699287698	1	74	335	2	1.41767143388279	foil	images/335.JPG
26.0313036241569	1	75	336	1	1.36304354062304	foil	images/336.JPG
38.0287799530197	1	76	191	3	1.3401815451216	target	images/191.JPG
50.0260208647233	1	77	175	2	1.39100937859621	target	images/175.JPG
62.0401236324105	1	78	284	1	0.779644896858372	lure	images/284.JPG
74.020763359149	1	79	315	3	1.29953485867009	foil	images/315.JPG
86.0347471341956	1	80	214	2	1.40520417294465	lure	images/214.JPG
98.0323176297825	1	81	316	1	1.35742477676831	foil	images/316.JPG
110.029428420123	1	82	133	4	1.4321384561481	target	images/133.JPG
122.026837548008	1	83	117	4	1.26724719093181	target	images/117.JPG
134.040914633893	1	84	183	4	1.38668669282924	target	images/183.JPG
146.021462333854	1	85	167	4	1.33411934098694	target	images/167.JPG
158.035482491599	1	86	121	3	1.65544055309147	target	images/121.JPG
170.032817570143	1	87	308	2	1.64067305321805	foil	images/308.JPG
182.03027420945	1	88	155	4	1.40341885539237	target	images/155.JPG
194.02746889391	1	89	324	1	1.24630320258439	foil	images/324.JPG
206.024958491675	1	90	244	1	0.874475608346984	lure	images/244.JPG
218.02228586562	1	91	301	2	1.22521882026922	foil	images/301.JPG
230.036316296086	1	92	271	3	1.2593196274247	lure	images/271.JPG
242.016779673984	1	93	135	3	1.35737127286848	target	images/135.JPG
254.031038673013	1	94	291	2	1.24653391144238	lure	images/291.JPG
266.028342505218	1	95	143	4	0.835671167704277	target	images/143.JPG
278.025710114161	1	96	282	2	1.50620966078714	lure	images/282.JPG
290.023081575404	1	97	211	3	1.86030563979875	lure	images/211.JPG
302.037094884552	1	98	273	3	1.32518804469146	lure	images/273.JPG
314.01769737259	1	99	151	4	1.38446007517632	target	images/151.JPG
326.031773602357	1	100	223	1	2.80144280719105	lure	images/223.JPG
338.02908085892	1	101	261	3	1.54722316982225	lure	images/261.JPG
350.026329475106	1	102	233	1	1.05412367265671	lure	images/233.JPG
362.02368595521	1	103	327	2	1.74346985097509	foil	images/327.JPG
374.021109208232	1	104	251	3	1.92988209030591	lure	images/251.JPG
386.035160612199	1	105	305	1	1.70678630413022	foil	images/305.JPG
398.032495690743	1	106	310	2	1.70863882265985	foil	images/310.JPG
410.029731466086	1	107	111	4	0.922050833818503	target	images/111.JPG
422.027165419888	1	108	319	3	1.21782715164591	foil	images/319.JPG
