onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.03517559333704	1	1	328	1	1.47208017541561	foil	images/328.JPG
14.015878668637	1	2	329	1	1.04279711446725	foil	images/329.JPG
26.0299197998829	1	3	330	1	1.10107953718398	foil	images/330.JPG
38.0273747270694	1	4	125	4	1.36600637168158	target	images/125.JPG
50.0245201878715	1	5	294	2	1.88025145977736	lure	images/294.JPG
62.0219695507549	1	6	195	4	1.39411774021573	target	images/195.JPG
74.0360098258825	1	7	171	2	1.97853552585002	target	images/171.JPG
86.0165327000432	1	8	213	1	1.4218353201868	lure	images/213.JPG
98.0306179184699	1	9	317	1	1.44724709680304	foil	images/317.JPG
110.028043311671	1	10	123	4	1.40925891126972	target	images/123.JPG
122.025395511417	1	11	283	2	1.45916562189814	lure	images/283.JPG
134.039312941721	1	12	263	2	1.94051095785107	lure	images/263.JPG
146.020059248083	1	13	113	3	1.39856155880261	target	images/113.JPG
158.034081545891	1	14	141	2	1.76141205732711	target	images/141.JPG
170.031319889473	1	15	320	1	1.50646262720693	foil	images/320.JPG
182.011948059313	1	16	326	1	1.50224823318422	foil	images/326.JPG
194.02601872466	1	17	137	4	1.31831386580598	target	images/137.JPG
206.040062424028	1	18	274	1	1.36694247566629	lure	images/274.JPG
218.020753086428	1	19	157	4	1.38707876927219	target	images/157.JPG
230.034753554733	1	20	302	1	1.14764332503546	foil	images/302.JPG
242.032148985658	1	21	243	1	1.7569036061177	lure	images/243.JPG
254.029536284041	1	22	222	2	1.77538984001148	lure	images/222.JPG
266.026824707165	1	23	311	2	1.25836254993919	foil	images/311.JPG
278.04081319063	1	24	304	1	1.35404589958489	foil	images/304.JPG
290.021548368153	1	25	242	2	1.55804593546782	lure	images/242.JPG
302.035495760618	1	26	181	4	1.29463433090132	target	images/181.JPG
314.016123930458	1	27	173	3	1.3048968038056	target	images/173.JPG
326.030274637626	1	28	221	2	1.4905925191706	lure	images/221.JPG
338.027589170611	1	29	161	2	1.72385190299246	target	images/161.JPG
350.024903275655	1	30	322	1	1.34390627150424	foil	images/322.JPG
362.022216096637	1	31	234	1	1.37664165964816	lure	images/234.JPG
374.036245670985	1	32	253	1	1.72921085194685	lure	images/253.JPG
386.016983416863	1	33	309	1	1.23717115982436	foil	images/309.JPG
398.030989449471	1	34	197	4	1.50985905365087	target	images/197.JPG
410.028267599875	1	35	262	1	1.36701138864737	lure	images/262.JPG
422.025702837738	1	36	314	3	1.56986558542121	foil	images/314.JPG
