onset	duration	TrialID	WordID	response	response_time	stim_type	stim_file
2.018269877	1	73	334	2	1.4532687	foil	images/334.JPG
14.03247469	1	74	335	2	1.678245907	foil	images/335.JPG
26.02996597	1	75	336	2	1.432170358	foil	images/336.JPG
38.02747052	1	76	311	2	1.16214061	foil	images/311.JPG
50.02495152	1	77	111	4	1.252187052	target	images/111.JPG
62.02243253	1	78	316	2	1.646076404	foil	images/316.JPG
74.0366275	1	79	272	4	0.783457678	lure	images/272.JPG
86.01742536	1	80	305	2	1.377993365	foil	images/305.JPG
98.03161477	1	81	307	1	1.819271482	foil	images/307.JPG
110.0291364	1	82	143	4	0.853320492	target	images/143.JPG
122.0265922	1	83	191	4	1.024363403	target	images/191.JPG
134.0240882	1	84	165	4	2.201159979	target	images/165.JPG
146.0382763	1	85	224	3	1.210523274	lure	images/224.JPG
158.0190656	1	86	214	3	1.413387694	lure	images/214.JPG
170.0332708	1	87	283	2	1.214505725	lure	images/283.JPG
182.0307467	1	88	231	4	1.480496094	lure	images/231.JPG
194.028244	1	89	171	4	1.3063542	target	images/171.JPG
206.0257314	1	90	243	3	1.356419904	lure	images/243.JPG
218.0232398	1	91	161	4	0.974361477	target	images/161.JPG
230.0207041	1	92	253	4	1.63228122	lure	images/253.JPG
242.0348293	1	93	155	4	0.809631675	target	images/155.JPG
254.0155985	1	94	271	4	1.140446014	lure	images/271.JPG
266.0299108	1	95	294	4	1.293544783	lure	images/294.JPG
278.0273661	1	96	121	2	1.759832638	target	images/121.JPG
290.0248655	1	97	125	3	1.28143435	target	images/125.JPG
302.0223384	1	98	261	4	1.195509042	lure	images/261.JPG
314.0365543	1	99	133	4	1.428699839	target	images/133.JPG
326.0340413	1	100	151	4	1.294978277	target	images/151.JPG
338.0315142	1	101	324	2	1.62461466	foil	images/324.JPG
350.029017	1	102	301	2	0.995312146	foil	images/301.JPG
362.0265246	1	103	319	2	1.388574425	foil	images/319.JPG
374.0239456	1	104	327	3	1.838557945	foil	images/327.JPG
386.0214446	1	105	187	4	1.24858855	target	images/187.JPG
398.0188631	1	106	213	2	2.506607598	lure	images/213.JPG
410.0332396	1	107	315	3	2.123652434	foil	images/315.JPG
422.0139287	1	108	232	2	1.206472338	lure	images/232.JPG
